gene_name,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster
PLEKHA5,1.18353012891103E-219,1.90971225734047,0.258,0.05,5.64390012573803E-215,1
ALCAM2,3.47629058336876E-220,1.2230554126361,0.641,0.214,1.65773869049106E-215,5
SLC26A4,2.7212331406407E-220,1.87960099821279,0.252,0.034,1.29767444777733E-215,5
S100A6,9.52495794159616E-221,1.54922280715495,0.647,0.436,4.54216669360896E-216,0
ACTB,4.64451079598314E-221,1.42334598647213,0.704,0.346,2.21482786328048E-216,3
PNRC1,2.1993954488743E-221,1.75333362337535,0.355,0.074,1.04882570770469E-216,4
BCL2A1,1.98554445359251E-221,3.96183919198408,0.364,0.042,9.46846583584659E-217,7
GSTP12,1.29513278319059E-221,1.07470815999186,0.767,0.292,6.17609970320095E-217,5
TYMP,7.67280257950301E-222,1.84743346648515,0.37,0.108,3.6589293660876E-217,1
PIGR,1.76022436905431E-222,1.58513666504017,0.597,0.328,8.3939819487093E-218,0
ARHGEF3,1.11796957118894E-222,2.03094360580711,0.266,0.04,5.33126149412871E-218,4
SEPTIN91,8.71141396378137E-223,1.56388200791111,0.428,0.106,4.15421197690842E-218,4
LIMD21,1.09867817337078E-223,1.62305789483154,0.372,0.078,5.23926660535322E-219,4
CFH,7.34889307456303E-224,1.45399319403927,0.377,0.077,3.50446664046687E-219,5
SURF4,3.05576307703568E-224,2.11845220005643,0.297,0.052,1.457201738546E-219,4
CAPN2,2.17829331466994E-224,1.58111323886771,0.412,0.13,1.03876273296665E-219,1
TMC61,1.74181120306229E-224,1.49868640940627,0.46,0.12,8.30617508404316E-220,4
IFT571,8.81590365148812E-225,2.79029854267006,0.356,0.106,4.20403997428514E-220,2
ADAM28,4.71245183221695E-225,1.99107513322574,0.283,0.044,2.2472269052293E-220,5
DZIP3,7.52555656316211E-226,1.51785063048711,0.33,0.081,3.58871215827512E-221,1
NOP531,1.61919365134119E-226,1.28014898623105,0.541,0.157,7.72144876515071E-222,4
CTNNA1,1.45357358012487E-226,1.36928483816945,0.433,0.101,6.93165633154146E-222,5
CORO1A,1.29277132236677E-226,2.13667368923812,0.343,0.08,6.16483860497042E-222,3
TNFRSF1B,1.20907605861476E-226,1.92350443088053,0.317,0.057,5.76572100071618E-222,4
ADGRE5,7.3849759906487E-227,2.03299930087688,0.359,0.076,3.52167350066065E-222,4
RPL18,1.69486726360577E-227,1.39502507212296,0.704,0.342,8.08231351995684E-223,3
CDC42BPA,1.00708306840775E-227,1.88888237149677,0.303,0.049,4.80247702831603E-223,5
DNAJA1,7.17268093482894E-228,1.34997546490568,0.666,0.239,3.42043635739187E-223,4
SGK1,4.65800416476698E-228,1.5690959882202,0.341,0.062,2.22126244605243E-223,5
CENPF,2.72482429972741E-228,4.93962856229476,0.435,0.017,1.29938696381101E-223,8
CD521,1.06879619677413E-228,1.3247855443243,0.425,0.097,5.0967684235568E-224,4
RNASET2,6.99332049594271E-229,2.15284923158492,0.335,0.077,3.3349047449002E-224,3
METTL7A,1.82448832295289E-229,3.03057392625602,0.307,0.074,8.70043746566547E-225,2
GDF15,1.52563066302759E-229,1.79642639273641,0.339,0.062,7.27527494277969E-225,5
BRD21,1.43039563510801E-229,1.21600245679099,0.757,0.302,6.82112766513955E-225,4
MDK,5.50191638413143E-230,1.88197533509421,0.261,0.036,2.62369886610076E-225,5
RPLP21,5.41159651827296E-230,0.969734085794766,0.925,0.422,2.58062803166883E-225,4
COTL11,3.86475266147231E-230,1.30489387114239,0.496,0.126,1.8429846016763E-225,4
SNHG321,3.57186730120017E-230,1.50156798339871,0.462,0.118,1.70331635992333E-225,4
RPL37,2.38067693234868E-230,1.51779789104246,0.692,0.339,1.13527340872911E-225,3
ARPC1B,6.21630688808372E-231,1.92305020712416,0.485,0.164,2.96437026572049E-226,3
TMEM231,3.64259533016794E-231,1.94760327896917,0.253,0.045,1.73704443509719E-226,1
PABPC11,3.16672219617586E-231,1.12234787913172,0.878,0.386,1.51011481369038E-226,4
RPS191,3.60610122605574E-232,0.935539018879326,0.867,0.352,1.7196414916692E-227,4
LUC7L3,1.1287770930986E-232,1.31010383874368,0.55,0.212,5.38279932385927E-228,1
RARRES2,6.83965423026324E-233,5.25665779965085,0.454,0.018,3.26162591278563E-228,9
MTUS1,6.76465626556649E-233,1.726952248349,0.31,0.05,3.22586163336069E-228,5
S100A4,6.40917087778118E-233,1.56827596226938,0.528,0.146,3.05634131648751E-228,5
S100A8,2.99726508802026E-233,2.11163189966225,0.324,0.09,1.42930580252422E-228,0
KRT18,2.78107602690038E-233,1.83205081041009,0.305,0.049,1.32621172494798E-228,5
ALDH1A11,1.00122822679812E-233,1.38287912517811,0.493,0.122,4.7745570451322E-229,5
TFCP2L1,1.43397856638888E-234,1.71211017890858,0.268,0.036,6.83821358953864E-230,5
ARHGAP45,9.98686577672847E-235,1.86261113377898,0.301,0.049,4.76243668294851E-230,4
MLPH,1.10083117293148E-235,1.90775793645072,0.276,0.054,5.24953361435836E-231,1
APBB1IP,1.67189036461318E-236,2.1512939287172,0.283,0.044,7.9727435817309E-232,4
ST14,1.3269971706558E-236,1.7400995781353,0.346,0.063,6.32805140770633E-232,5
RGCC,9.31278484373454E-238,2.52485015419871,0.29,0.046,4.44098770843169E-233,4
SPAG16,8.0444562153265E-238,1.70266347872805,0.318,0.072,3.83615983540275E-233,1
RPL37A,5.96361834458595E-238,1.36497093446494,0.771,0.442,2.8438706799827E-233,3
ARHGDIB1,4.73629303841272E-238,1.48496106997849,0.447,0.105,2.25859606122788E-233,4
MT-ND4,1.49730432843139E-238,0.869499661155387,0.961,0.835,7.14019515099076E-234,1
CD441,6.37661878425536E-239,1.5848565887788,0.445,0.105,3.04081819964785E-234,4
RNU1-11P,4.47578406060323E-239,1.5089608591758,0.382,0.101,2.13436714497986E-234,1
MT-ND21,3.62187297272494E-239,0.834544281392363,0.958,0.818,1.72716256450334E-234,1
TMSB4X,9.59759185099026E-240,1.43117847859128,0.7,0.319,4.57680362598173E-235,3
LIPH,4.94852960975551E-240,1.71728591426503,0.272,0.036,2.35980531500411E-235,5
CXCL8,1.60136499030335E-241,4.93072568862239,0.283,0.021,7.63642922925961E-237,7
TMSB4X1,4.03968047530362E-242,1.02250264715629,0.834,0.318,1.92640242825804E-237,4
YPEL5,1.63903271649567E-242,2.01316702938392,0.466,0.121,7.81605531515289E-238,4
SERPINB3,1.34592937647854E-242,2.17527899850413,0.321,0.052,6.4183334176132E-238,5
CLDN41,1.31244886067826E-242,1.58082920498023,0.481,0.117,6.25867488191644E-238,5
CCDC170,1.19809456218064E-242,1.11087431901685,0.356,0.082,5.7133535386708E-238,1
HLA-E1,3.33050572772791E-243,1.14342752673872,0.878,0.381,1.58821826638161E-238,4
CORO1B1,1.23310534157406E-243,1.43873435792313,0.473,0.115,5.88030944236423E-239,4
XACT,5.86115328291144E-245,1.84094412487159,0.353,0.063,2.79500816602198E-240,5
SUN2,5.76856702611885E-245,2.00640142927614,0.327,0.057,2.7508565577453E-240,4
WDR76,2.73404128429562E-245,4.74236840961122,0.25,0.004,1.30378226724205E-240,8
CORO1B,1.10566374774299E-245,2.23390097594219,0.409,0.111,5.272578713862E-241,3
SRSF31,5.49537961237923E-246,1.39657198010375,0.558,0.16,2.62058167575528E-241,4
APOL1,1.23717422918701E-247,1.81279932789105,0.412,0.086,5.89971274672411E-243,5
SARAF1,7.4196891656947E-248,1.60427674745896,0.547,0.159,3.53822717244483E-243,4
H3-3B1,4.20959080374649E-248,1.15203360749884,0.894,0.401,2.00742756658259E-243,4
SEPTIN6,3.33461460626349E-248,2.29425373631309,0.361,0.083,1.59017766728887E-243,3
GLUL1,2.69389657420055E-248,1.38654983713553,0.564,0.152,1.28463845933902E-243,5
PTPN6,2.06905040630154E-248,2.28545944153428,0.352,0.08,9.86668067253013E-244,3
SLAMF7,1.7475868504431E-248,4.02655763497758,0.439,0.056,8.33371741370803E-244,7
SLFN5,9.22547296311378E-249,1.37448647534537,0.585,0.174,4.39935129192007E-244,4
MACC1,3.36482230244812E-249,1.77195662277371,0.393,0.078,1.60458281136844E-244,5
RPL28,8.0027573551881E-250,1.688925983555,0.629,0.264,3.81627489996855E-245,3
RGS1,7.286436345772E-250,2.27217533726173,0.437,0.125,3.47468290020829E-245,3
CCDC88A,4.88158843427175E-250,3.83645575465442,0.322,0.027,2.32788307665117E-245,7
AFDN,1.78629249626029E-251,1.85589857534649,0.319,0.068,8.51829302691646E-247,1
KRT24,1.6485695414193E-251,6.05507670477373,0.405,0.012,7.86153357216623E-247,10
KIF21A,8.39190898725865E-252,1.56312482680713,0.405,0.109,4.00184963875403E-247,1
MTRNR2L6,1.88829446148645E-254,0.908221593559838,0.827,0.826,9.00470979849041E-250,0
ENKUR1,1.12531020696138E-254,2.97626153932159,0.313,0.068,5.36626678393675E-250,2
EEF2,3.37908846399794E-255,1.70692746911955,0.654,0.299,1.6113859158267E-250,3
DUSP4,3.14165562307706E-255,2.82150268252022,0.321,0.065,1.49816131697676E-250,3
CCDC50,3.12409968735376E-255,2.45555239328865,0.34,0.073,1.48978941790839E-250,3
DYNLT1,2.90346649549493E-255,2.90364963734415,0.359,0.094,1.38457606770667E-250,2
RRAD1,2.12281620554279E-255,2.93875264327428,0.315,0.069,1.01230736393719E-250,2
RAC2,1.94134372778436E-255,2.11807013789677,0.306,0.047,9.25768583468528E-251,4
RPS6,3.61237094081299E-256,1.27024474770926,0.839,0.504,1.72263133054549E-251,3
IFI301,1.84081198871797E-256,3.70189250276303,0.551,0.09,8.77828013059937E-252,7
RPLP11,2.34452293837903E-257,1.16784857053039,0.835,0.329,1.11803265362481E-252,4
DNALI1,2.06846369394105E-257,1.25795285251292,0.366,0.083,9.8638828172967E-253,1
TUBA4A,1.95029305623483E-258,2.36572565445317,0.313,0.049,9.30036249726703E-254,4
NDC80,1.8650858056855E-258,5.29197659421115,0.323,0.007,8.89403468157242E-254,8
H1-0,1.27536190624813E-258,1.72585206791207,0.343,0.055,6.08181832232546E-254,5
SCNN1B,9.40165508545376E-259,5.54169389441021,0.395,0.012,4.48336726060033E-254,9
DIAPH2,9.10023400639995E-259,2.06663638240226,0.301,0.06,4.33962859063194E-254,1
CC2D2A,1.74769124648017E-259,1.73566314959404,0.284,0.05,8.33421524709E-255,1
NBEA,9.40607247037547E-260,1.72420272533336,0.312,0.063,4.48547377894795E-255,1
CFL11,6.00393074456695E-260,1.26824917952106,0.666,0.206,2.86309445416164E-255,4
PTP4A1,9.1201079264388E-261,1.97445257749483,0.414,0.088,4.34910586688087E-256,4
HLA-DMB,4.84179417057786E-261,2.33716232340148,0.336,0.068,2.30890638612346E-256,3
HLA-DQA1,4.43221994560194E-261,2.13373709763058,0.329,0.064,2.1135927254592E-256,3
RPLP2,1.64009226647256E-261,1.37961910829947,0.782,0.425,7.82110799112771E-257,3
PLEKHG7,1.18194312046662E-261,1.96747695317533,0.307,0.062,5.63633215856916E-257,1
ZFP36L11,1.02028434290622E-261,1.65341742935646,0.584,0.171,4.86542994601689E-257,4
RACK1,5.55564364301966E-262,1.59121475183922,0.695,0.327,2.64931978404679E-257,3
ENKUR,2.57290721927878E-262,1.49275262683066,0.322,0.064,1.22694226565747E-257,1
ANKRD36,1.18707521792323E-262,2.40141940278813,0.292,0.055,5.6608055917105E-258,1
NQO1,2.45672651963936E-263,3.02694837001074,0.317,0.069,1.17153917542042E-258,2
GGT7,2.09592241566071E-263,2.0421129598658,0.286,0.037,9.99482522356121E-259,5
MYOF,1.26655954130781E-263,1.92894721831997,0.347,0.056,6.03984248463454E-259,5
RGL2,1.11970778054319E-263,2.35420049034811,0.296,0.058,5.33955049307631E-259,1
TPX2,6.73467785591602E-264,5.31976945081,0.331,0.008,3.21156582915067E-259,8
TMC8,6.38654666891656E-264,2.14649045717661,0.311,0.047,3.04555251000624E-259,4
TTLL3,2.88717419594858E-264,2.58081717348103,0.251,0.039,1.376806758822E-259,1
ARRDC3,1.53646134899284E-264,2.21373730475388,0.355,0.064,7.32692323494214E-260,4
NDRG2,6.03876251859023E-265,1.63431902291051,0.403,0.076,2.87970468224012E-260,5
LDLRAD11,1.88645267231889E-265,3.07196643335294,0.304,0.061,8.99592685848708E-261,2
WFDC21P2,1.80613272504094E-265,1.39334562325665,0.6,0.161,8.61290512590272E-261,5
CLDN71,4.6774893432758E-266,1.34198603201888,0.649,0.186,2.23055434312793E-261,5
ITGB21,3.16774028574361E-266,1.90709160681353,0.386,0.073,1.51060031006256E-261,4
EIF11,1.39898468905643E-266,1.29346621137498,0.735,0.252,6.67133828670339E-262,4
DNAI41,1.05649596107149E-266,3.15015376305816,0.307,0.063,5.03811228956161E-262,2
ANK3,5.94457555185466E-267,2.06983021940584,0.309,0.061,2.83478974341293E-262,1
NEU1,2.46292298674405E-267,2.5055546696124,0.344,0.06,1.17449408468864E-262,4
ERN2,1.86056227311292E-267,2.0599731920095,0.379,0.067,8.87246331179357E-263,5
CD24,7.58350885755268E-268,3.10652596905723,0.303,0.061,3.61634786890115E-263,2
CD53,6.97825032040384E-268,2.49997418200104,0.313,0.056,3.32771823029098E-263,3
DENND2D,5.63286581375843E-268,2.18644986600627,0.265,0.032,2.68614472060698E-263,4
AHSA2P,1.12928063345611E-268,2.40905514278943,0.305,0.06,5.38520055676217E-264,1
ARPC2,1.69904959691569E-269,1.77308614268501,0.634,0.261,8.10225781281186E-265,3
ARHGAP9,8.42370947262805E-270,1.99974602413317,0.329,0.052,4.01701433621214E-265,4
IFI30,6.93811978517576E-270,2.11718149036695,0.348,0.07,3.30858118195677E-265,3
APOBEC3G,3.49707335021161E-270,2.41161027998113,0.307,0.045,1.66764936851541E-265,4
SRGN2,2.82071399397965E-270,3.14883386113447,0.753,0.177,1.34511388230907E-265,7
ARHGAP18,6.65249504967438E-271,1.46918009507983,0.439,0.121,3.17237531433822E-266,1
SLC2A3,3.71890597341724E-271,2.3811380973841,0.327,0.061,1.77343469154348E-266,3
SLPI2,2.51312530534524E-271,1.34062481773156,0.69,0.201,1.19843406435999E-266,5
ACAP1,1.11892941338385E-271,2.02695004456629,0.345,0.057,5.33583869360357E-267,4
OAS1,5.05185687421368E-272,1.90963707728593,0.435,0.09,2.40907898760628E-267,5
LRRC6,1.46919277450923E-272,2.26720496875522,0.255,0.038,7.00613958380216E-268,1
RPS4X,3.83001818935214E-273,1.38228236330266,0.802,0.44,1.82642077395635E-268,3
PDCD4,1.57735827798438E-273,1.85213491223537,0.438,0.094,7.52194842022413E-269,4
ZNF331,1.20809859479491E-274,2.73400464026059,0.295,0.041,5.76105976899851E-270,4
NEK11,6.49641585224599E-275,2.05330684319891,0.271,0.043,3.09794582746055E-270,1
SLC38A1,6.32265251633469E-275,1.97166365819011,0.391,0.073,3.01508330546452E-270,4
PIP4K2A,1.38564232252369E-275,1.93859918394186,0.35,0.058,6.60771254341871E-271,4
MT-CYB,8.31204488920453E-276,1.02081935576078,0.938,0.758,3.96376484631497E-271,1
LCP1,3.41205122533674E-276,2.03876172750649,0.455,0.12,1.62710486782633E-271,3
CTSZ,3.15618581299218E-276,2.24377246715507,0.374,0.081,1.50509032864158E-271,3
SLA,1.20112064716646E-276,2.47258828945612,0.255,0.028,5.72778403014269E-272,4
RPS18,4.75687446521104E-277,1.55493101510205,0.745,0.362,2.26841072622519E-272,3
CALML4,3.76810969785379E-277,3.13310728902243,0.296,0.055,1.79689847161554E-272,2
BICDL2,1.83165129816893E-277,1.91475349505924,0.432,0.085,8.73459554557817E-273,5
GOLM1,8.9361024789293E-278,1.48435336636777,0.48,0.101,4.26135918912702E-273,5
PCM1,4.74196537170252E-278,1.33844305097343,0.604,0.228,2.26130102680378E-273,1
MEIS2,1.10311370540527E-278,2.23276274645018,0.277,0.045,5.26041832696609E-274,1
RPL27A,7.88461034884854E-279,1.45953323904505,0.788,0.416,3.7599341370554E-274,3
ADH1C,6.2186347045013E-279,1.91775065818031,0.358,0.056,2.96548033153553E-274,5
ACTB1,6.02980392621531E-280,1.19691104673234,0.874,0.34,2.87543259829429E-275,4
ATF5,2.33469736987943E-280,4.65567998229216,0.379,0.035,1.1133471347744E-275,7
PIGR2,1.10601707215204E-280,1.36691591572747,0.854,0.331,5.27426361197143E-276,5
SAT12,7.63581223289703E-281,1.22459893908434,0.976,0.614,3.64128977950161E-276,5
LINC00342,3.4708132132877E-281,1.82421556060462,0.503,0.114,1.65512669702051E-276,5
RBM6,8.96180166509867E-282,1.79800722059945,0.46,0.136,4.2736143600356E-277,1
PLXNB2,8.1192086651471E-282,1.6734089950028,0.421,0.11,3.8718070361487E-277,1
S100A62,3.63413365808299E-282,1.24743607571716,0.93,0.43,1.73300931753004E-277,5
CD831,2.31347272113001E-282,3.40303321711538,0.553,0.079,1.10322573652527E-277,7
HSPB8,1.99500754975886E-283,6.65644463387387,0.279,0.004,9.51359250253506E-279,10
ARHGAP301,1.92105483675247E-284,1.63341115760114,0.466,0.099,9.16093420002148E-280,4
BAIAP2L1,7.87350281003276E-286,2.54423802647495,0.268,0.041,3.75463728502032E-281,1
TSPYL2,3.96134115363155E-286,2.46521158352243,0.327,0.049,1.88904475593227E-281,4
CIBAR2,1.54105485600439E-290,2.03874206389981,0.288,0.046,7.34882829182812E-286,1
MAP3K19,8.82240036792753E-291,2.02161253855108,0.288,0.045,4.2071380634536E-286,1
HSPA81,3.59205871301013E-291,1.45453318168847,0.856,0.347,1.71294503847314E-286,4
TCF4,1.16278961564604E-292,2.48220993270331,0.293,0.044,5.54499484013126E-288,3
HLA-DRB11,3.20045432833022E-293,1.66710070420971,0.56,0.172,1.52620065555083E-288,3
SPAG1,1.44076483996594E-293,2.14055070027622,0.324,0.061,6.87057529234556E-289,1
PIKFYVE,5.70558075851867E-294,3.2485871947435,0.258,0.033,2.7208202963148E-289,3
RARRES1,5.17716708097291E-294,2.51847957112858,0.293,0.034,2.46883566590355E-289,5
LIMD2,7.99727936688248E-295,2.54517893278605,0.357,0.069,3.81366261168525E-290,3
ID1,3.1762099532925E-296,2.28529139366774,0.258,0.025,1.51463924042659E-291,5
GNLY,5.98340451964489E-297,2.94000037747376,0.268,0.029,2.85330611328306E-292,4
INO80B,2.73690202251945E-297,2.5975238647369,0.278,0.042,1.30514646747885E-292,1
PTPN1,1.58160540342924E-297,2.46819629635873,0.41,0.095,7.54220168733303E-293,3
RSPH3,1.37732880316375E-297,2.31181573741923,0.29,0.046,6.56806786364698E-293,1
CELF2,1.15414648470718E-297,2.48839306189805,0.311,0.041,5.50377834162313E-293,4
CTSH,4.63119362531649E-298,2.26165895770717,0.449,0.114,2.20847730410467E-293,3
CYP2B7P1,3.23311012932002E-298,1.9345232882577,0.508,0.111,1.54177322736884E-293,5
TAGAP,5.30638926690986E-299,2.49109606232861,0.289,0.034,2.5304578497113E-294,4
ARL3,1.11550879261684E-299,3.35068550190496,0.328,0.065,5.31952677935191E-295,2
RPS23,1.09399972614463E-301,1.59254118766755,0.748,0.344,5.21695649406589E-297,3
ELF33,2.16767970224651E-302,1.60914786198649,0.706,0.209,1.03370141961029E-297,5
DNAJC10,1.14655957944274E-302,2.08987510571048,0.389,0.09,5.46759866648858E-298,1
CORO1A1,1.28777890492308E-303,1.72563809355613,0.433,0.08,6.14103126390667E-299,4
CCDC1701,2.71693310193562E-307,3.16025006855118,0.368,0.083,1.29562388832004E-302,2
DNAJB11,1.2925786013201E-307,1.88080167956934,0.677,0.209,6.16391957611517E-303,4
SPATA17,1.14846678298549E-307,2.11107418094926,0.287,0.042,5.47669354802291E-303,1
S100P,0,2.23206082983016,0.562,0.228,0,0
PSCA,0,2.15665026677054,0.53,0.203,0,0
S100A9,0,2.08068245821036,0.447,0.14,0,0
MT-RNR2,0,0.610309184720956,1,1,0,0
DNAAF1,0,4.84417422868162,0.812,0.048,0,1
DNAH12,0,5.05100918982981,0.808,0.047,0,1
LRRIQ1,0,3.96564416626546,0.824,0.069,0,1
FHAD1,0,4.27073373638901,0.818,0.068,0,1
DLEC1,0,6.18966666620966,0.735,0.02,0,1
CFAP157,0,4.92910504468461,0.746,0.038,0,1
SPAG17,0,4.86155483408761,0.72,0.037,0,1
DNAH5,0,4.06884077203255,0.751,0.07,0,1
DYNC2I1,0,3.63802862759331,0.795,0.121,0,1
CFAP251,0,3.72188116555138,0.737,0.067,0,1
ANKRD18A,0,5.52732901595845,0.679,0.025,0,1
CFAP44,0,4.30278184012359,0.712,0.058,0,1
SPEF2,0,4.28521628596501,0.7,0.046,0,1
DNAH11,0,4.79020789067521,0.68,0.029,0,1
CFAP70,0,5.31691236531787,0.668,0.026,0,1
DNAH3,0,4.88806990594088,0.67,0.033,0,1
CSPP1,0,3.43049012064298,0.704,0.088,0,1
CFAP43,0,3.88759255444147,0.663,0.051,0,1
SYNE1,0,3.79023293365073,0.682,0.078,0,1
CFAP46,0,5.35356454053828,0.622,0.022,0,1
MUC16,0,3.05242996629022,0.711,0.125,0,1
ZBBX,0,3.92729813961842,0.62,0.046,0,1
CFAP100,0,4.48367467924907,0.587,0.031,0,1
KIAA2012,0,3.71213985309164,0.596,0.048,0,1
VWA3A,0,5.39436851755764,0.555,0.014,0,1
RP1,0,4.5812167279381,0.567,0.027,0,1
CDHR3,0,3.29619944818913,0.592,0.054,0,1
DNAH6,0,4.44566099455342,0.559,0.025,0,1
CROCC2,0,5.61366539924388,0.544,0.014,0,1
CROCC,0,4.60920215921884,0.556,0.03,0,1
DNAH7,0,4.45133456488506,0.55,0.028,0,1
TMEM190,0,2.1261121841684,0.631,0.109,0,1
NEK10,0,4.17151509575877,0.553,0.036,0,1
AK9,0,3.94972236318692,0.558,0.044,0,1
MUC41,0,1.4529234134451,0.754,0.243,0,1
ERICH3,0,2.62355377084262,0.572,0.066,0,1
RSPH1,0,1.63612788761616,0.626,0.121,0,1
CFAP45,0,2.8500338887975,0.572,0.07,0,1
DRC3,0,3.58012535326106,0.542,0.041,0,1
ANKRD18B,0,5.4057850072829,0.511,0.011,0,1
DNAH10,0,4.5259242381008,0.518,0.024,0,1
CCDC30,0,3.92122585581672,0.527,0.038,0,1
CAPS,0,0.808550695237332,0.671,0.183,0,1
HYDIN,0,4.37175948397111,0.515,0.027,0,1
CCDC146,0,2.32067353202811,0.587,0.1,0,1
TBC1D8,0,4.2088873076938,0.523,0.037,0,1
BEST4,0,5.59083640451258,0.497,0.014,0,1
CFAP54,0,4.62357268690336,0.501,0.02,0,1
ANKRD26,0,3.49454443957543,0.539,0.06,0,1
DZIP1L,0,4.53664688740846,0.5,0.021,0,1
CCDC187,0,5.44807417861502,0.488,0.014,0,1
DNAH9,0,4.58095139481112,0.494,0.022,0,1
DTHD1,0,3.40589339782329,0.509,0.039,0,1
SYNE2,0,1.79824235671251,0.718,0.248,0,1
DMD,0,3.66827339083178,0.502,0.045,0,1
TMC5,0,1.48776195835759,0.666,0.212,0,1
CCDC180,0,4.04700827990217,0.485,0.031,0,1
CCDC78,0,3.99299403382354,0.484,0.035,0,1
CDHR4,0,4.49168105795259,0.467,0.021,0,1
WDR49,0,4.32095089216786,0.472,0.026,0,1
ODF2L,0,2.1834984518434,0.581,0.139,0,1
NEAT11,0,1.30778347963359,0.862,0.432,0,1
DCDC1,0,4.79464427286985,0.443,0.018,0,1
CEP126,0,3.66548384712623,0.454,0.031,0,1
CCDC17,0,4.16757218339921,0.448,0.027,0,1
ABCA13,0,2.43136689721556,0.516,0.096,0,1
AKAP9,0,1.48398684588542,0.686,0.266,0,1
NUCB2,0,1.40638151690003,0.65,0.234,0,1
ADGB,0,3.61038655057499,0.44,0.027,0,1
